taxon_name,beta,se,W,p_val,q_val,Kingdom,Phylum,Class,Order,Family,Genus,Species
28a6e1eb892a5a2542684a67fbbb8fc6,-0.08527540539521573,0.5772278352272204,-0.14773266324145276,0.882553752927691,0.9973379021325993,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Blfdi19,Family_Blfdi19,Family_Blfdi19
c8d41ef8f1363328e3b1f1012d1a3f56,-0.023110038529219765,0.15557163322502185,-0.14854917988675323,0.8819093765117028,0.9973379021325993,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Sulfuritalea,uncultured soil bacterium
8dbed10ba5ea4429b5fce5dd3370ace8,-0.08048374074708402,0.5400959237044047,-0.14901749340202924,0.8815398293481269,0.9973379021325993,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,mle1-7,uncultured soil bacterium
6b1dd4d4114480401c04dc6ab1ddb2d2,-0.07202391419223593,0.47326343023003015,-0.15218567417564596,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Midichloriaceae,MD3-55,uncultured Rickettsiales bacterium
2b966208c4cfeecfdfa8d41c417f208c,-0.12673168579643707,0.8280382707127293,-0.1530505174445059,0.8783584373794766,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,Genus__Pedomicrobium
d01ca97456262f4474c1e8bbd6ca5136,-0.11044218951275168,0.6791809906681593,-0.1626108372145424,0.8708248537078418,0.9973379021325993,Bacteria,Chloroflexi,Dehalococcoidia,S085,Order_S085,Order_S085,Order_S085
c884243e99b8b5db3be5fd1e487363dc,-0.13971855119241694,0.8463354111110238,-0.16508650040886497,0.8688758983343491,0.9973379021325993,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,uncultured delta proteobacterium
6dd992754a5ab628051e94325dc50972,-0.12194493961715071,0.73447572225726,-0.16602991211524057,0.8681334103922569,0.9973379021325993,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,Genus__uncultured
ca190f65fcc7e7bfb70f604088b37cee,-0.09913670594771361,0.5828753169445028,-0.170082182356596,0.8649455057709146,0.9973379021325993,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup 10,Genus__Subgroup 10
df60fc922d3fea4858b8c52ac3901e8d,-0.12313648011215335,0.7191163323806768,-0.1712330461255174,0.8640405241582856,0.9973379021325993,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Phaselicystidaceae,Phaselicystis,Myxococcales bacterium UTMC 4097
5bdf612d356a1057d64657ed3a3c6b23,-0.12620867806112457,0.729150674304494,-0.173089983330962,0.8625806982596408,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,Genus__Pedomicrobium
e87f26b7ad182a0dfdcc0bdc657b4e57,-0.01891275824467202,0.1078269389747902,-0.17539919452868635,0.8607659734487061,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,uncultured,Genus__uncultured
69ffccba4454645325d663df8489cdd5,-0.13775176174178,0.7794218454848392,-0.17673582353352124,0.8597159006775053,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,Genus__Pedomicrobium
59663c0d1f2bfd4497109d7ac739e9a0,-0.07813158865017182,0.432740148471029,-0.18055081999261866,0.8567201612792028,0.9973379021325993,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae (Subgroup 3),PAUC26f,Genus__PAUC26f
cdf95e3da21f7f1e71d17bd30a94eae3,-0.0723835269779972,0.40046693432505875,-0.18074782403693668,0.8565655188080081,0.9973379021325993,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,Genus__Terrimonas
78ae8fb5f82344ddc1cdbf8566b9eae3,-0.11723375818034922,0.6215865812600007,-0.1886040685477926,0.8504031438063038,0.9973379021325993,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,uncultured,Genus__uncultured
81f3f687f6d1525b40eaffa065975f98,-0.13613839823394985,0.7039331934101755,-0.19339675910782522,0.8466482533822983,0.9973379021325993,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,Genus__Chthoniobacter
86ca1096ac520082ba434e36cfeeec83,-0.10244771204506,0.5273672205910563,-0.19426257083297643,0.8459702914595248,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Candidatus Megaira,Genus__Candidatus Megaira
a93c6b0b9cf2ea8daf8334387b952818,-0.021404958245778163,0.10991041197911418,-0.19474914032571963,0.8455893399453716,0.9973379021325993,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,Genus__Terrimonas
140bd8792db2bf06527c8023c0afd7e2,-0.12442187706980391,0.6308277839144064,-0.1972358863107495,0.8436429489436192,0.9973379021325993,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,mle1-7,Genus__mle1-7
ec1051611e241045ee04685fb51acab2,-0.043297481844602956,0.21394501277765898,-0.20237668213186905,0.8396222562041104,0.9973379021325993,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured, PHOS-HE79
91f7b78c859c5de839b4a6d57762db86,-0.0809056625286211,0.39667570402638547,-0.20395920825854144,0.8383853759008659,0.9973379021325993,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),Order_SAR324 clade(Marine group B),Order_SAR324 clade(Marine group B),Order_SAR324 clade(Marine group B)
2903d59cc89b4e0d2f0c730ed540ce2a,-0.21938916921186152,1.0659282239394612,-0.2058198331600999,0.836931648250145,0.9973379021325993,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae (Subgroup 3),Elev-16S-1166,Genus__Elev-16S-1166
6cd3a80ccc34c7bc2a90fcf93787450a,-0.07584784707606772,0.36774155058250635,-0.2062531333647883,0.8365931855398119,0.9973379021325993,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,LiUU-11-161,uncultured Bacteroidetes bacterium,uncultured Bacteroidetes bacterium
6d71789dc943fcaa0eab7430c3a7d2ff,-0.1472483951919734,0.707509759405861,-0.2081220693204668,0.8351336556096276,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Family_Sphingomonadaceae,Family_Sphingomonadaceae
fbd7e734dd647ced6d0a35614dc58465,-0.17461214155777338,0.8353559183846231,-0.20902723942559856,0.8344269742936168,0.9973379021325993,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,Family_NS9 marine group,Family_NS9 marine group
70b1f57fb09f944274e357b5c0d99b8e,-0.18268152842805147,0.8520621644309423,-0.21439929626502902,0.8302356904055723,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,uncultured Rhizobiales bacterium,uncultured Rhizobiales bacterium,uncultured Rhizobiales bacterium
e5f3d5321a79027a506f36f5d7ba844c,-0.0925461593174406,0.42890593242497915,-0.21577262593267593,0.8291649870302992,0.9973379021325993,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,Family_A4b,Family_A4b
00fd251bc3edabf69ad16571227bec4f,-0.1281094688644177,0.5775896255236747,-0.2218001556871223,0.8244694582568117,0.9973379021325993,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Waddliaceae,Waddlia,Genus__Waddlia
89ff14103389a7a937193361bfba1b07,-0.1413676896442188,0.6361630577162801,-0.2222192689901004,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Genus__Aeromonas
3e601acd532a05d8be3ce33e6031d662,-0.09669102550629087,0.4341831727935666,-0.22269639075179645,0.8237718105930552,0.9973379021325993,Bacteria,WPS-2,Phylum_WPS-2,Phylum_WPS-2,Phylum_WPS-2,Phylum_WPS-2,Phylum_WPS-2
e68abad727b14e49e914c9f4865192d2,-0.11143209003117151,0.4979995580093409,-0.22375941552358042,0.8229445109655257,0.9973379021325993,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,SH-PL14,Genus__SH-PL14
337c8389cbb15b8d40944ed6b845175b,-0.050474967478893504,0.2237831255501341,-0.22555305434584969,0.8215490570830802,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,uncultured,Genus__uncultured
4c8661dbfbbe33bfe1ce65dcfe3c9a4b,-0.12416921808041116,0.5358967680876281,-0.23170361434258066,0.8167682239356442,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia,Genus__Hirschia
6bc028c3989d0af9f1d5e16f8d85f340,-0.1723657607771908,0.7426570713578821,-0.23209334082288532,0.8164655169329288,0.9973379021325993,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Genus__Legionella
f11b376bb0aa594501e3b9c2f96ae74b,-0.08253708508559927,0.34712445267590714,-0.23777375649954585,0.812056574262142,0.9973379021325993,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Ramlibacter,Genus__Ramlibacter
4e890db640137d946178696f4740848f,-0.09913670594771336,0.4117616598439143,-0.24076235263208556,0.8097393096309371,0.9973379021325993,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Genus__Chryseobacterium
090baeb7aaeaf3a1fa18da6b9107bf29,-0.10324674306296595,0.4168703008270003,-0.24767114101950138,0.8043888624215799,0.9973379021325993,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,uncultured,Genus__uncultured
b31e7737f916c81b0b54191eb3c382db,-0.16147459856793206,0.6417296082325159,-0.25162404304933594,0.8013316727774044,0.9973379021325993,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Hydrogenophaga,Genus__Hydrogenophaga
36da54b5cf4cb3eb7550a6d3ef0cc703,-0.1345625021108115,0.5342859882925044,-0.25185482131180814,0.8011532814472417,0.9973379021325993,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Family_Pedosphaeraceae,Family_Pedosphaeraceae
ac8466a2d8106b4a49685cba5b591076,-0.1288933724254664,0.5089150999798787,-0.25327087451435915,0,0,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,Genus__uncultured
99dee7320864b828f6a3c8113ed47012,-0.07638177120926666,0.29774031006018103,-0.25653822686564653,0.7975352669867185,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,uncultured,Genus__uncultured
5d85ba562bc5869219a75c1601c67276,-0.0891191387247073,0.3424932101942818,-0.2602070232988088,0.7947040870085365,0.9973379021325993,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,uncultured organism
f6b6c8df00e5ca5a749c94989f1c5858,-0.23569680519692193,0.9043079880884798,-0.26063775649614274,0.7943718702655312,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Candidatus Paracaedibacter,Genus__Candidatus Paracaedibacter
2d66d4a044076e2779b721b507eec5eb,-0.34870203651330073,1.3224585903058395,-0.2636770928552537,0.7920287482848621,0.9973379021325993,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Sphaerotilus,Genus__Sphaerotilus
c9a34c69614d9d35ff581bd5e1c0601f,-0.2193568265534731,0.8317890241837717,-0.26371690437815803,0.7919980687141382,0.9973379021325993,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,uncultured,Family_uncultured,Family_uncultured
0e57199a39ca7b767c587e64119547a4,-0.17074548862596262,0.6393592384302528,-0.26705720096447644,0.7894251198150011,0.9973379021325993,Bacteria,Planctomycetes,OM190,Class_OM190,Class_OM190,Class_OM190,Class_OM190
18ab95590029e19ac5bc6c170e5369f2,-0.18333688933085723,0.6694433947356377,-0.27386466245328583,0.7841886289680797,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,KF-JG30-B3,Family_KF-JG30-B3,Family_KF-JG30-B3
fd8e679d21c4971c14ae9fdcb813a7f4,-0.2467751859497604,0.8943105558290847,-0.27593902849663177,0.7825948967779959,0.9973379021325993,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Genus__Ferruginibacter
520135e546ded5a039aef816504bbb80,-0.12197461558964277,0.4389569404040709,-0.2778737601855938,0.7811092672862991,0.9973379021325993,Bacteria,Patescibacteria,Parcubacteria,Class_Parcubacteria,Class_Parcubacteria,Class_Parcubacteria,Class_Parcubacteria
c6244d39386849d8b5e6fc6ce16e1285,-0.218605725279919,0.7795394394919926,-0.2804293332770683,0.779148134803228,0.9973379021325993,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Nitrosospira,Genus__Nitrosospira
fe87365e6ab59ce29ade50d34aa3faf0,-0.136624583554666,0.4851732975174082,-0.28159955268305725,0.7782505832380784,0.9973379021325993,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,uncultured Chitinophagaceae bacterium
f736c7c2a0916199968c5b99cbc23c73,-0.15780684502905878,0.5579087475400893,-0.2828542225316504,0.7772885872049874,0.9973379021325993,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,uncultured,Genus__uncultured
4018ad3e369a6d5868469fe18cfc8ee5,-0.13373481996903835,0.471091165012882,-0.28388309928372646,0.7764999687195534,0.9973379021325993,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,B1-7BS,Family_B1-7BS,Family_B1-7BS
4add2c0856e79a635ad983c123f9096f,-0.29845547182127,1.0509175934870112,-0.2839951235671827,0.776414117688111,0.9973379021325993,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Blastocatellales,Blastocatellaceae,Aridibacter,Genus__Aridibacter
84d1d35053f21599e8b8ca5f8b97cdea,-0.11141894133914441,0.381335384619417,-0.2921809667632693,0.7701482633306977,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,uncultured,Genus__uncultured
5fc1df273b7a2d55d59622ad3c3ac274,-0.21121979958061066,0.7189458456662292,-0.2937909730667941,0.7689176333058632,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Family_Hyphomicrobiaceae,Family_Hyphomicrobiaceae
a55d22e32425661f45e8c47f89318c7e,-0.1850466935292111,0.6283586138058816,-0.29449217288262947,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Candidatus Megaira,Genus__Candidatus Megaira
37cd9566002d5fc5698fdeb70a6bf17c,-0.22010980558940874,0.7407267568343163,-0.29715384729735406,0,0,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Genus__Flavobacterium
8d3248ab8840b4c18c238d0362e80553,-0.22428849463445294,0.7527327150038134,-0.2979656525667503,0.7657293788145141,0.9973379021325993,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Family_Rhodocyclaceae,Family_Rhodocyclaceae
7c42ed770d813cb309f9ef7eed225cc2,-0.02186026024012795,0.07320316474738284,-0.29862452416593777,0.7652265512362302,0.9973379021325993,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Family_Burkholderiaceae,Family_Burkholderiaceae
161e73d1fe969852be5e257aee531898,-0.23122551160943416,0.7718547331515756,-0.2995712815872912,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Family_Burkholderiaceae,Family_Burkholderiaceae
0ed57c831d173038af6b20f0055df3ab,-0.06703894666299264,0.22204449159680842,-0.3019167293045167,0.762715542380437,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Genus__Mesorhizobium
2ae99df29f80c966083072d6028319a0,-0.14796199464771942,0.4793188563709777,-0.30869220495093874,0.7575556739848021,0.9973379021325993,Bacteria,Proteobacteria,Gammaproteobacteria,Ga0077536,uncultured sulfur-oxidizing symbiont bacterium,uncultured sulfur-oxidizing symbiont bacterium,uncultured sulfur-oxidizing symbiont bacterium
d79676f99011e6d1ace435a8b61fb2e9,-0.1331401738499327,0.4254798835060507,-0.31291767016768807,0.7543432124199705,0.9973379021325993,Bacteria,Proteobacteria,Gammaproteobacteria,uncultured,Order_uncultured,Order_uncultured,Order_uncultured
5bf5311c65d76e329008ae365b19d22b,-0.08439001778909282,0.2663318616763258,-0.31686039085947726,0.7513495380206727,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,SWB02,Genus__SWB02
bbb62b93b43333573da41d625b26a3d5,-0.1975199977645557,0.6223544490417526,-0.31737540893084293,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,SWB02,Genus__SWB02
b3f2f0d97c47c91c306575477d6bcad7,-0.06428455453084213,0.20027433054463975,-0.32098249613928204,0.7482236556845083,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,uncultured,Genus__uncultured
a88d3da79a20e23634e6eb12f73a07ef,-0.14927686516903743,0.46372739977822564,-0.32190650205363763,0.7475235272438294,0.9973379021325993,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Family_Burkholderiaceae,Family_Burkholderiaceae
0c3869b49e5b677ed025c0e728fd5984,-0.16184457846797057,0.48879961617812345,-0.33110618975812123,0.7405642763509023,0.9973379021325993,Bacteria,Patescibacteria,Parcubacteria,Candidatus Jorgensenbacteria,Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9,Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9,Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9
946cadffdb79297ab9080e0afd03c846,-0.182160528373293,0.5423533845448241,-0.33587054780929076,0.7369684876081706,0.9973379021325993,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Chromobacteriaceae,Paludibacterium,Genus__Paludibacterium
149acb2c59ee01c262ea494ebced5f34,-0.16080476386235304,0.4729603841020513,-0.33999626452361803,0.7338593410210803,0.9973379021325993,Bacteria,Acidobacteria,Subgroup 17,Class_Subgroup 17,Class_Subgroup 17,Class_Subgroup 17,Class_Subgroup 17
ab17d8692473fae8a9910b7a80be2c41,-0.2685468772894157,0.7586096571676367,-0.3539987591142311,0.7233398131865161,0.9973379021325993,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured soil bacterium
c74b742ca265196303396eb47e0857a3,-0.08386949446565191,0.23605732476278518,-0.3552929126428619,0.7223701644617782,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,uncultured,Genus__uncultured
c8029e7f43fdb9a8fe394f4d8e6a7f2e,-0.2255952851046238,0.6252136343644776,-0.36082911936803613,0.7182271931108307,0.9961127142549021,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,uncultured soil bacterium
bba546e66025e12c10475178228e7ff5,-0.20123164770896756,0.5545914826101258,-0.36284662498221615,0.7167194602875591,0.9961127142549021,Bacteria,Elusimicrobia,Lineage IIa,uncultured soil bacterium,uncultured soil bacterium,uncultured soil bacterium,uncultured soil bacterium
12522ad65f6b91e74acfc429de414ef8,-0.3432030115513958,0.9440008752021256,-0.3635621751705586,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Ramlibacter,Genus__Ramlibacter
f21a610820fd7778bce469389ad1e300,-0.28371824137149887,0.7764195561130861,-0.3654187212798322,0.7147988685160903,0.9961127142549021,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,Genus__Reyranella
006cb0199c4915f714d18be4b75259c5,-0.32582970020152263,0.8910845144820818,-0.3656552155335144,0.7146223679792406,0.9961127142549021,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,uncultured Myxococcales bacterium
3f97cd3d1fcafc50921efe5a46d7a6a7,-0.2915974911062178,0.7896196376697006,-0.36928855007554107,0,0,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae (Subgroup 3),Bryobacter,Genus__Bryobacter
f93c26fd535ae3571d1ba69a429341aa,-0.2779801228385465,0.7482796337563805,-0.37149230087030444,0.7102708893633909,0.9961109056700427,Bacteria,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,Singulisphaera,Genus__Singulisphaera
c7c8549adb38648fdd61643f062b6383,-0.15512081199770222,0.4158663615854759,-0.3730063941846837,0.7091436849869718,0.9961109056700427,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,Order_uncultured,Order_uncultured,Order_uncultured
40b2ba67ea6b70d38d7876f5935437c7,-0.08676031974465535,0.23158084211619617,-0.37464376997611565,0.7079254162433086,0.9961109056700427,Bacteria,Elusimicrobia,Lineage IIb,Class_Lineage IIb,Class_Lineage IIb,Class_Lineage IIb,Class_Lineage IIb
d5f8300a23ece3ca552451acaa9c143b,-0.38010367933445893,1.0126593666918464,-0.37535196121888537,0.70739872678909,0.9961109056700427,Bacteria,Armatimonadetes,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,uncultured Armatimonadetes bacterium,uncultured Armatimonadetes bacterium
3e54a375b7c18b47bb4f202d989dd6ef,-0.06142429773111667,0.16249604391125363,-0.3780048809352136,0.7054269680755203,0.9961109056700427,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Genus__Novosphingobium
3401e4f57a152b2745c03ee11dd0b42e,-0.2541707703781598,0.6709747487831301,-0.37880824999617374,0.7048302605591746,0.9961109056700427,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,Genus__Mesorhizobium
1df704d63738d245d88d0fc403e86198,-0.2897753331765198,0.7616695449783348,-0.38044757741332863,0.7036132032282314,0.9961109056700427,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Family_Burkholderiaceae,Family_Burkholderiaceae
71193056ba590885c57c5bad8e3a083a,-0.28521714478398585,0.7443395125805448,-0.38318151859917904,0.7015851802163766,0.9961109056700427,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Genus__Hyphomicrobium
a979052fca7e9ea20c586d31004c0a20,-0.2308679409859764,0.5964564231667264,-0.38706589789115625,0.6987074231991781,0.9938878486288676,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,Genus__Haliangium
58a5250c892d858618d312daa5a8e7c6,-0.24586156942366638,0.6303823181346152,-0.39001977427159334,0.6965219247931367,0.9919902718630859,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,Fimbriiglobus,Genus__Fimbriiglobus
4c93e7094d4a02c724b7e90cef543fbf,-0.2589782870797134,0.6564845414471446,-0.3944925900445813,0.693217396879817,0.9884923713157733,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Blastocatellales,Blastocatellaceae,Blastocatella,Genus__Blastocatella
403b46360099eef81cb5fa3d13f65daf,-0.18013634732145284,0.45450553178561653,-0.39633477421881075,0.6918580770399564,0.9884923713157733,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,Genus__Pedomicrobium
d50f9bf74dbcdb8444be1280734cc76a,-0.2805513623522389,0.707421539277863,-0.3965830085391889,0.6916749844539734,0.9884923713157733,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,uncultured,Genus__uncultured
549023aecd0fcdd9ef3ca02d97289dd3,-0.19191196994762044,0.47957738714314985,-0.40016893017171457,0,0,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,uncultured organism,uncultured organism
7b88bd09fbb2b567dcb4c704e41484d1,-0.14857911664001539,0.36785988636974964,-0.403901382415676,0.6862852397395056,0.9884923713157733,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,mle1-7,uncultured beta proteobacterium
c3286951396c9261c9f32770f55c7efd,-0.07662874739461202,0.1870590652723421,-0.4096500069806672,0.6820627080041031,0.9870845401550062,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,uncultured,Genus__uncultured
409a2e658ddbbe4e5dedc90748417d05,-0.1626188542944597,0.3933100508164148,-0.41346223915941893,0.6792679827172452,0.9842626863999884,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,Genus__Pedomicrobium
5b93513a824d3a0811f0d20787bdff70,-0.24181077806949397,0.5844710836248924,-0.4137258195388938,0.6790749157708429,0.9842626863999884,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,bacteriap25,Family_bacteriap25,Family_bacteriap25
f01cd1bff155f33648dfb74be6ea2fac,-0.32110149859457876,0.7702831691464541,-0.4168616314833794,0.6767796193304878,0.9842626863999884,Bacteria,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,Singulisphaera,Genus__Singulisphaera
5d77d118ecbf5850a646edd90b4d8119,-0.4569637385851076,1.0785222675095942,-0.4236943013149634,0.6717887717250459,0.9832525527109004,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Order_Rhizobiales,Order_Rhizobiales,Order_Rhizobiales
39f130539580b619454535514c487994,-0.19531970584275732,0.46022546758381183,-0.42440003780796326,0,0,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,Genus__uncultured
e670877d56a99d15e5ff73371f89b24b,-0.050929434727135944,0.11967873526752563,-0.42555124444864895,0.6704348735898208,0.9832525527109004,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,uncultured,Genus__uncultured
d9e74da8fec017e475caf5c3f7dbcbd4,-0.284828417081022,0.6665923659663503,-0.42729024756848205,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,Genus__Ellin6067
267925f4bb9af40c4ae6dbcd2a30906a,-0.37263888745088586,0.863750629000098,-0.43141952658519406,0,0,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,Genus__uncultured
704a70f217293f26c074fa6663963cde,-0.3688074882511832,0.8406356652912627,-0.43872453130262934,0.6608611497490983,0.9807684579078974,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,Genus__Haliangium
386df37560ea514fe81a7e598b242174,-0.24212120196234693,0.5484614235103459,-0.4414552994678935,0.6588834156819363,0.9790805858028774,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,uncultured,Family_uncultured,Family_uncultured
